"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72052";"TURIÚBA";"72052";"TURIÚBA";214;11;"Prefeito";1796;6;0;0;6;1628;0;168;"N";1628;1574;1574;1574;0;0;0;0;0;0;0;0;0;6;48;48;0;0;"18:39:30";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";373;13;"Vereador";132445;384;3;0;387;104498;0;27947;"N";104498;78429;78429;65004;13425;13425;0;0;0;0;0;0;0;12376;13693;13693;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65552";"ITÁPOLIS";"65552";"ITÁPOLIS";55;13;"Vereador";31388;83;0;0;83;22990;0;8398;"N";22990;20214;20214;19016;1198;1198;0;0;0;0;0;0;0;1313;1463;1463;0;0;"13:50:42";"16/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70394";"SANTA LÚCIA";"70394";"SANTA LÚCIA";239;13;"Vereador";8074;26;0;0;26;6618;0;1456;"N";6618;6162;6162;5880;282;282;0;0;0;0;0;0;0;161;295;295;0;0;"14:38:27";"07/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62936";"CAMPO LIMPO PAULISTA";"62936";"CAMPO LIMPO PAULISTA";344;13;"Vereador";60202;193;2;0;195;48673;0;11529;"N";48673;41735;41735;39089;2646;2646;0;0;0;0;0;0;0;2844;4094;4094;0;0;"15:26:22";"05/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66591";"LUTÉCIA";"66591";"LUTÉCIA";12;13;"Vereador";2656;8;0;0;8;2327;0;329;"N";2327;2271;2271;2169;102;102;0;0;0;0;0;0;0;19;37;37;0;0;"17:38:19";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71358";"SERTÃOZINHO";"71358";"SERTÃOZINHO";135;13;"Vereador";88404;230;2;0;232;69232;0;19172;"N";69232;62123;62123;57849;4274;4274;0;0;0;0;0;0;0;3196;3913;3913;0;0;"16:55:36";"09/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65790";"ITU";"65790";"ITU";59;13;"Vereador";122513;336;3;0;339;95195;0;27318;"N";95195;83311;83311;77833;5478;5478;0;0;0;0;0;0;0;4942;6942;6942;0;0;"11:58:51";"31/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61840";"TAQUARIVAÍ";"61840";"TAQUARIVAÍ";53;13;"Vereador";4820;15;1;0;16;3978;0;842;"N";3978;3809;3809;3574;235;235;0;0;0;0;0;0;0;76;93;93;0;0;"18:32:23";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62618";"BURI";"62618";"BURI";53;13;"Vereador";15100;43;0;0;43;12283;0;2817;"N";12283;11449;11449;10692;757;757;0;0;0;0;0;0;0;263;571;571;0;0;"14:28:47";"14/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65498";"ITAPEVA";"65498";"ITAPEVA";53;13;"Vereador";69478;205;2;0;207;54572;0;14906;"N";54572;51135;51135;47903;3232;3232;0;0;0;0;0;0;0;2012;1425;1425;0;0;"14:27:46";"10/08/2017"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67296";"MONTE APRAZÍVEL";"67296";"MONTE APRAZÍVEL";77;13;"Vereador";16658;49;1;0;50;13794;0;2864;"N";13794;12824;12824;11995;829;829;0;0;0;0;0;0;0;500;470;470;0;0;"12:18:21";"01/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62111";"BARRINHA";"62111";"BARRINHA";135;13;"Vereador";23165;61;1;0;62;19304;0;3861;"N";19304;18309;18309;17236;1073;1073;0;0;0;0;0;0;0;479;516;516;0;0;"17:05:57";"09/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64670";"GUARAREMA";"64670";"GUARAREMA";319;13;"Vereador";23867;67;4;0;71;19766;0;4101;"N";19766;18281;18281;16996;1285;1285;0;0;0;0;0;0;0;654;831;831;0;0;"20:42:18";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";371;13;"Vereador";187871;517;3;0;520;152929;0;34942;"N";152929;116397;116397;99280;17117;17117;0;0;0;0;0;0;0;16134;20398;20398;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65633";"ITAQUAQUECETUBA";"65633";"ITAQUAQUECETUBA";419;13;"Vereador";114675;314;12;0;326;96592;0;18083;"N";96592;85948;85948;80302;5646;5646;0;0;0;0;0;0;0;5530;5114;5114;0;0;"18:46:59";"28/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65013";"IGARAÇU DO TIETÊ";"65013";"IGARAÇU DO TIETÊ";200;13;"Vereador";18797;53;1;0;54;15350;0;3447;"N";15350;13642;13642;12690;952;952;0;0;0;0;0;0;0;764;944;944;0;0;"13:48:44";"02/04/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66575";"LUPÉRCIO";"66575";"LUPÉRCIO";47;13;"Vereador";3739;11;2;0;13;3032;0;707;"N";3032;2909;2909;2728;181;181;0;0;0;0;0;0;0;53;70;70;0;0;"15:21:43";"08/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64173";"FLORA RICA";"64173";"FLORA RICA";154;13;"Vereador";1885;6;0;0;6;1654;0;231;"N";1654;1626;1626;1559;67;67;0;0;0;0;0;0;0;12;16;16;0;0;"18:14:48";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67075";"MIRASSOL";"67075";"MIRASSOL";72;13;"Vereador";41241;112;2;0;114;32505;0;8736;"N";32505;28767;28767;26902;1865;1865;0;0;0;0;0;0;0;1819;1919;1919;0;0;"18:54:12";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"70998";"SÃO JOSÉ DOS CAMPOS";282;13;"Vereador";76938;212;4;0;216;62856;0;14082;"N";62856;56825;56825;52579;4246;4246;0;0;0;0;0;0;0;3041;2990;2990;0;0;"16:18:47";"25/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66257";"JUQUITIBA";"66257";"JUQUITIBA";201;13;"Vereador";23094;69;2;0;71;18540;0;4554;"N";18540;17556;17556;16386;1170;1170;0;0;0;0;0;0;0;430;554;554;0;0;"19:03:59";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";381;13;"Vereador";212164;603;3;0;606;172395;0;39769;"N";172395;131376;131376;111398;19978;19978;0;0;0;0;0;0;0;18741;22278;22278;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69833";"RIO GRANDE DA SERRA";"69833";"RIO GRANDE DA SERRA";382;13;"Vereador";34880;107;2;0;109;28876;0;6004;"N";28876;25993;25993;24529;1464;1464;0;0;0;0;0;0;0;1314;1569;1569;0;0;"19:55:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";4;13;"Vereador";161145;430;0;0;430;121538;0;39607;"N";121538;97440;97440;79263;18177;18177;0;0;0;0;0;0;0;9107;14991;14991;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69639";"RIBEIRÃO CORRENTE";"69639";"RIBEIRÃO CORRENTE";240;13;"Vereador";4103;11;0;0;11;3574;0;529;"N";3574;3295;3295;3115;180;180;0;0;0;0;0;0;0;61;218;218;0;0;"17:32:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65153";"INDIAPORÃ";"65153";"INDIAPORÃ";302;13;"Vereador";3377;10;0;0;10;2938;0;439;"N";2938;2860;2860;2721;139;139;0;0;0;0;0;0;0;21;57;57;0;0;"18:30:25";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62499";"BOTUCATU";"62499";"BOTUCATU";26;13;"Vereador";98130;280;9;0;289;76690;0;21440;"N";76690;65859;65859;60503;5356;5356;0;0;0;0;0;0;0;4857;5974;5974;0;0;"18:50:31";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67970";"OURO VERDE";"67970";"OURO VERDE";149;13;"Vereador";6078;16;0;0;16;5191;0;887;"N";5191;4976;4976;4717;259;259;0;0;0;0;0;0;0;90;125;125;0;0;"13:38:26";"17/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61093";"ÁGUAS DE LINDÓIA";"61093";"ÁGUAS DE LINDÓIA";134;13;"Vereador";14294;40;1;0;41;11408;0;2886;"N";11408;10571;10571;9810;761;761;0;0;0;0;0;0;0;356;481;481;0;0;"12:29:26";"31/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72052";"TURIÚBA";"72052";"TURIÚBA";214;13;"Vereador";1796;6;0;0;6;1628;0;168;"N";1628;1583;1583;1507;76;76;0;0;0;0;0;0;0;6;39;39;0;0;"18:39:30";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61328";"SANTO ANTÔNIO DO ARACANGUÁ";"61328";"SANTO ANTÔNIO DO ARACANGUÁ";299;13;"Vereador";6441;19;0;0;19;5803;0;638;"N";5803;5695;5695;5435;260;260;0;0;0;0;0;0;0;41;67;67;0;0;"19:47:43";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64793";"GUZOLÂNDIA";"64793";"GUZOLÂNDIA";225;13;"Vereador";3864;11;0;0;11;3345;0;519;"N";3345;3219;3219;3037;182;182;0;0;0;0;0;0;0;44;82;82;0;0;"17:46:22";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"70750";"SÃO BERNARDO DO CAMPO";"70750";"SÃO BERNARDO DO CAMPO";409;11;"Prefeito";129209;362;1;0;363;98840;0;30369;"N";98840;76679;76679;76679;0;0;0;0;0;0;0;0;0;5337;16824;16824;0;0;"20:19:45";"30/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"64254";"FRANCA";"64254";"FRANCA";291;11;"Prefeito";116479;335;6;0;341;89056;0;27423;"N";89056;81027;81027;81027;0;0;0;0;0;0;0;0;0;3171;4858;4858;0;0;"19:47:40";"30/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67059";"MIRANTE DO PARANAPANEMA";"67059";"MIRANTE DO PARANAPANEMA";238;11;"Prefeito";14781;40;1;0;41;11170;0;3611;"N";11170;10749;10749;10749;0;0;0;0;0;0;0;0;0;132;289;289;0;0;"17:10:40";"21/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62286";"FERNÃO";"62286";"FERNÃO";47;11;"Prefeito";1655;5;1;0;6;1480;0;175;"N";1480;1409;1409;1409;0;0;0;0;0;0;0;0;0;20;51;51;0;0;"17:54:25";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61913";"BADY BASSITT";"61913";"BADY BASSITT";126;11;"Prefeito";12173;35;0;0;35;9892;0;2281;"N";9892;8855;8855;8855;0;0;0;0;0;0;0;0;0;294;743;743;0;0;"13:03:42";"26/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67032";"MIRANDÓPOLIS";"67032";"MIRANDÓPOLIS";153;11;"Prefeito";20635;65;0;0;65;15414;0;5221;"N";15414;14045;8482;8482;0;0;0;5563;0;0;0;0;0;414;955;955;0;0;"12:28:48";"25/08/2017"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62138";"BARUERI";"62138";"BARUERI";386;11;"Prefeito";112600;305;3;0;308;91622;0;20978;"N";91622;76601;76601;76601;0;0;0;0;0;0;0;0;0;5474;9547;9547;0;0;"22:29:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64459";"GUAIÇARA";"64459";"GUAIÇARA";67;11;"Prefeito";8628;25;1;0;26;6979;0;1649;"N";6979;6386;741;741;0;0;0;5645;0;0;0;0;0;169;424;424;0;0;"13:08:59";"21/08/2019"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61875";"AVANHANDAVA";"61875";"AVANHANDAVA";289;11;"Prefeito";7819;23;0;0;23;6518;0;1301;"N";6518;6211;6211;6211;0;0;0;0;0;0;0;0;0;91;216;216;0;0;"18:32:31";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66818";"MARÍLIA";"66818";"MARÍLIA";70;11;"Prefeito";79692;250;14;0;264;60194;0;19498;"N";60194;51697;51697;51697;0;0;0;0;0;0;0;0;0;2647;5850;5850;0;0;"19:38:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";6;11;"Prefeito";157270;442;0;0;442;117075;0;40195;"N";117075;106135;106135;106135;0;0;0;0;0;0;0;0;0;2981;7959;7959;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62251";"BERNARDINO DE CAMPOS";"62251";"BERNARDINO DE CAMPOS";114;11;"Prefeito";8627;23;0;0;23;6890;0;1737;"N";6890;6307;6307;6307;0;0;0;0;0;0;0;0;0;176;407;407;0;0;"17:47:11";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";381;11;"Prefeito";212164;603;3;0;606;172395;0;39769;"N";172395;140907;140907;140907;0;0;0;0;0;0;0;0;0;11450;20038;20038;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71455";"SOROCABA";"71455";"SOROCABA";356;11;"Prefeito";52792;148;1;0;149;42200;0;10592;"N";42200;33974;33974;33974;0;0;0;0;0;0;0;0;0;2686;5540;5540;0;0;"20:23:50";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70017";"SALESÓPOLIS";"70017";"SALESÓPOLIS";112;11;"Prefeito";15062;43;0;0;43;12185;0;2877;"N";12185;9202;9202;9202;0;0;0;0;0;0;0;0;0;402;2581;2581;0;0;"18:12:28";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62197";"BAURU";"62197";"BAURU";23;11;"Prefeito";105106;293;17;0;310;79095;0;26011;"N";79095;67837;67837;67837;0;0;0;0;0;0;0;0;0;3503;7755;7755;0;0;"12:12:53";"01/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61646";"ARAPEÍ";"61646";"ARAPEÍ";18;11;"Prefeito";2571;8;0;0;8;2163;0;408;"N";2163;2086;2086;2086;0;0;0;0;0;0;0;0;0;16;61;61;0;0;"18:27:34";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61808";"PONTALINDA";"61808";"PONTALINDA";152;11;"Prefeito";3382;11;0;0;11;2843;0;539;"N";2843;1532;1532;1532;0;0;0;0;0;0;0;0;0;48;1263;1263;0;0;"12:18:05";"30/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66192";"JUNDIAÍ";"66192";"JUNDIAÍ";281;13;"Vereador";140649;402;1;0;403;117516;0;23133;"N";117516;98415;98415;91105;7310;7310;0;0;0;0;0;0;0;6696;12405;12405;0;0;"20:09:45";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64939";"IBITINGA";"64939";"IBITINGA";49;13;"Vereador";42464;121;2;0;123;33238;0;9226;"N";33238;30171;30171;28004;2167;2167;0;0;0;0;0;0;0;1647;1420;1420;0;0;"18:27:29";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72451";"VOTUPORANGA";"72451";"VOTUPORANGA";147;13;"Vereador";68977;192;1;0;193;52780;0;16197;"N";52780;46274;46274;43468;2806;2806;0;0;0;0;0;0;0;2930;3576;3576;0;0;"13:31:44";"24/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62138";"BARUERI";"62138";"BARUERI";386;13;"Vereador";112600;305;3;0;308;91622;0;20978;"N";91622;81456;81456;77023;4433;4433;0;0;0;0;0;0;0;4608;5558;5558;0;0;"22:29:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61077";"ÁGUAS DA PRATA";"61077";"ÁGUAS DA PRATA";122;13;"Vereador";6450;20;0;0;20;4996;0;1454;"N";4996;4578;4578;4309;269;269;0;0;0;0;0;0;0;196;222;222;0;0;"19:39:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61794";"ASSIS";"61794";"ASSIS";15;13;"Vereador";38770;106;0;0;106;29140;0;9630;"N";29140;26020;26020;24504;1516;1516;0;0;0;0;0;0;0;1582;1538;1538;0;0;"13:40:37";"07/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66117";"JOANÓPOLIS";"66117";"JOANÓPOLIS";92;13;"Vereador";9491;28;0;0;28;7706;0;1785;"N";7706;6711;6711;6166;545;545;0;0;0;0;0;0;0;271;724;724;0;0;"14:24:42";"13/11/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63770";"DIADEMA";"63770";"DIADEMA";222;13;"Vereador";85409;230;2;0;232;66927;0;18482;"N";66927;53301;53301;48536;4765;4765;0;0;0;0;0;0;0;5625;8001;8001;0;0;"15:40:28";"04/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62910";"CAMPINAS";"62910";"CAMPINAS";423;13;"Vereador";84878;229;2;0;231;65385;0;19493;"N";65385;54186;54186;49781;4405;4405;0;0;0;0;0;0;0;4508;6691;6691;0;0;"14:28:28";"30/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72370";"VINHEDO";"72370";"VINHEDO";345;13;"Vereador";55051;164;0;0;164;46130;0;8921;"N";46130;40002;40002;37584;2418;2418;0;0;0;0;0;0;0;2351;3777;3777;0;0;"14:51:03";"18/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70190";"ÁGUAS DE SANTA BÁRBARA";"70190";"ÁGUAS DE SANTA BÁRBARA";205;13;"Vereador";5236;15;0;0;15;4097;0;1139;"N";4097;3855;3855;3612;243;243;0;0;0;0;0;0;0;101;141;141;0;0;"18:41:01";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67199";"MOMBUCA";"67199";"MOMBUCA";38;13;"Vereador";3351;11;0;0;11;2936;0;415;"N";2936;2821;2821;2643;178;178;0;0;0;0;0;0;0;46;69;69;0;0;"17:39:29";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62278";"BILAC";"62278";"BILAC";210;13;"Vereador";6163;17;1;0;18;5230;0;933;"N";5230;4843;4843;4581;262;262;0;0;0;0;0;0;0;87;300;300;0;0;"14:52:03";"27/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63533";"CORONEL MACEDO";"63533";"CORONEL MACEDO";236;13;"Vereador";4447;14;0;0;14;3852;0;595;"N";3852;3680;3680;3505;175;175;0;0;0;0;0;0;0;83;89;89;0;0;"18:27:24";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69191";"PRADÓPOLIS";"69191";"PRADÓPOLIS";197;13;"Vereador";13561;36;4;0;40;11306;0;2255;"N";11306;10703;10703;10078;625;625;0;0;0;0;0;0;0;240;363;363;0;0;"18:32:57";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71676";"TAMBAÚ";"71676";"TAMBAÚ";198;13;"Vereador";17548;46;1;0;47;13862;0;3686;"N";13862;12827;12827;12049;778;778;0;0;0;0;0;0;0;547;488;488;0;0;"18:32:42";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67890";"OSASCO";"67890";"OSASCO";277;13;"Vereador";82697;229;0;0;229;64673;0;18024;"N";64673;50775;50775;45593;5182;5182;0;0;0;0;0;0;0;4898;9000;9000;0;0;"21:36:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67270";"MONTE ALTO";"67270";"MONTE ALTO";76;13;"Vereador";37179;111;6;0;117;28907;0;8272;"N";28907;26330;26330;24756;1574;1574;0;0;0;0;0;0;0;1452;1125;1125;0;0;"18:27:29";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69337";"PROMISSÃO";"69337";"PROMISSÃO";103;13;"Vereador";28068;78;0;0;78;21400;0;6668;"N";21400;19532;19532;18351;1181;1181;0;0;0;0;0;0;0;767;1101;1101;0;0;"18:19:32";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70815";"SÃO FRANCISCO";"70815";"SÃO FRANCISCO";232;13;"Vereador";2674;8;0;0;8;2314;0;360;"N";2314;2136;2136;2006;130;130;0;0;0;0;0;0;0;31;147;147;0;0;"16:15:35";"10/11/2016"
