"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS"
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67954";"OURINHOS";67954;"OURINHOS";82;13;"Vereador";"Coligação";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";250000001748;"MUDANÇA PARA UMA OURINHOS MELHOR";"PT / PC do B";"N";181;0;181;1684;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62596";"BROTAS";62596;"BROTAS";28;13;"Vereador";"Coligação";90;"PROS";"Partido Republicano da Ordem Social";-1;"#NULO#";"#NULO#";"#NULO#";250000001973;"BROTAS DE VERDADE";"PRB / PROS";"N";2;0;2;19;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65331";"IRAPURU";65331;"IRAPURU";154;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002420;"TODOS POR IRAPURU";"PPS / PTB / PEN / PR / PRB";"N";8;0;8;481;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68594";"PILAR DO SUL";68594;"PILAR DO SUL";89;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002487;"PTB - PMDB - PSB";"PTB / PMDB / PSB";"N";357;0;357;1420;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61700";"RIBEIRÃO GRANDE";61700;"RIBEIRÃO GRANDE";37;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002607;"PSB-PT-PTB";"PT / PTB / PSB";"N";7;0;7;351;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62260";"TAQUARAL";62260;"TAQUARAL";98;11;"Prefeito";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002824;"UNIDOS POR TAQUARAL";"PMDB / PDT / PEN";"N";0;0;0;788;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63177";"CASA BRANCA";63177;"CASA BRANCA";39;13;"Vereador";"Coligação";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000003011;"MAIS CASA BRANCA";"DEM / PEN / PTB / PSB / PSD";"N";2;0;2;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61719";"AREIÓPOLIS";61719;"AREIÓPOLIS";129;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000004751;"SD - DEM - PMDB";"DEM / PMDB / SD";"N";1;0;1;156;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64050";"ESTRELA D OESTE";64050;"ESTRELA D OESTE";233;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000004968;"DEM/PTB/PSD/PR/SD";"PTB / DEM / PSD / PR / SD";"N";6;0;6;280;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61794";"ASSIS";61794;"ASSIS";15;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000005491;"PARA ASSIS CONTINUAR AVANÇANDO";"PSDB / PRB / PR / PSB / PV";"N";0;0;0;6672;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62774";"CAFELÂNDIA";62774;"CAFELÂNDIA";31;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005672;"Compromisso com o Futuro";"PMDB / PSC / DEM / PV";"N";29;0;29;503;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68276";"PATROCÍNIO PAULISTA";68276;"PATROCÍNIO PAULISTA";85;13;"Vereador";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";250000006121;" PTB / PSD / PV / PEN / PP ";"PTB / PSD / PV / PEN / PP";"N";12;0;12;577;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71455";"SOROCABA";71455;"SOROCABA";342;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002405;"PARTIDO ISOLADO";"PSDB";"N";832;0;832;4154;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68837";"PIRAPORA DO BOM JESUS";68837;"PIRAPORA DO BOM JESUS";386;11;"Prefeito";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000004148;"PARTIDO ISOLADO";"PDT";"N";0;0;0;235;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";3;13;"Vereador";"Partido isolado";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";250000000695;"PARTIDO ISOLADO";"PV";"N";103;0;103;2004;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";418;13;"Vereador";"Partido isolado";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";250000000695;"PARTIDO ISOLADO";"PV";"N";164;0;164;3974;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63770";"DIADEMA";63770;"DIADEMA";426;11;"Prefeito";"Partido isolado";16;"PSTU";"Partido Socialista dos Trabalhadores Unificado";-1;"#NULO#";"#NULO#";"#NULO#";250000001765;"PARTIDO ISOLADO";"PSTU";"N";0;0;0;94;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72095";"UBATUBA";72095;"UBATUBA";144;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000001313;"SD-PRTB";"SD / PRTB";"N";21;0;21;502;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61760";"ELISIÁRIO";61760;"ELISIÁRIO";40;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000001505;"PTB/PSB/PT/SD/PPS/DEM";"PTB / PSB / PT / SD / PPS / DEM";"N";0;0;0;27;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68756";"PIRACICABA";68756;"PIRACICABA";270;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000000354;"Experiência e trabalho para uma Piracicaba melhor";"PSDB / PMDB / PTB / PPS / PV / PTN / PHS / PP / PRB / PSC / PSL / SD";"N";0;0;0;64387;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61620";"TUIUTI";61620;"TUIUTI";298;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000000756;"NOVAS IDEIAS, NOVOS CAMINHOS";"PSDB / SD / PR";"N";3;0;3;174;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61336";"AMÉRICO BRASILIENSE";61336;"AMÉRICO BRASILIENSE";239;13;"Vereador";"Coligação";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000002786;"RUMO NOVO COM A FORÇA DO POVO";"PMDB / PT / PEN";"N";6;0;6;23;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61557";"ARAÇATUBA";61557;"ARAÇATUBA";299;13;"Vereador";"Coligação";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000002813;"ARAÇATUBA RUMO AO FUTURO";"PEN / PP / PV";"N";10;0;10;1288;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62634";"BURITAMA";62634;"BURITAMA";214;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003713;"Buritama forte e justa";"PRB / PSC";"N";216;0;216;1687;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69337";"PROMISSÃO";69337;"PROMISSÃO";103;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004099;"PSD-PTB-PDT-PCdoB-PSB";"PSD / PTB / PDT / PC do B / PSB";"N";12;0;12;709;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66770";"MARACAÍ";66770;"MARACAÍ";363;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004112;"PMDB, PT E PR";"PT / PMDB / PR";"N";186;0;186;1046;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62693";"CABREÚVA";62693;"CABREÚVA";59;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000001970;"PDT - PHS";"PDT / PHS";"N";737;0;737;5743;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67270";"MONTE ALTO";67270;"MONTE ALTO";76;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002816;"DIGA SIM AO BEM";"PPS / PROS / DEM / PSB";"N";33;0;33;3027;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61042";"TARUMÃ";61042;"TARUMÃ";15;13;"Vereador";"Coligação";44;"PRP";"Partido Republicano Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000004879;"HORA DE MUDAR";"PMDB / PRP";"N";7;0;7;71;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69558";"RESTINGA";69558;"RESTINGA";240;11;"Prefeito";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004989;"A ESPERANÇA DE UMA RESTINGA MELHOR - MEXE O DOCE";"PMDB / PTB / PDT / PSC";"N";0;0;0;2819;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69817";"RIO DAS PEDRAS";69817;"RIO DAS PEDRAS";244;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004998;"JUNTOS PARA MUDAR DE VERDADE";"PDT / PRB";"N";130;0;130;946;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69671";"RIBEIRÃO PIRES";69671;"RIBEIRÃO PIRES";183;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000005144;"PSDB/PR";"PR / PSDB";"N";112;0;112;1177;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68411";"PEDREGULHO";68411;"PEDREGULHO";155;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005474;"PSDB- PTB";"PSDB / PTB";"N";26;0;26;982;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62812";"CAIEIRAS";62812;"CAIEIRAS";192;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000005506;"AVANÇA CAIEIRAS";"PP / PV / DEM";"N";47;0;47;1615;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70777";"SÃO CAETANO DO SUL";70777;"SÃO CAETANO DO SUL";269;13;"Vereador";"Partido isolado";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002195;"PARTIDO ISOLADO";"PMDB";"N";660;0;660;5948;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";266;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000003082;"JUNTOS PELO FUTURO DE RIBEIRÃO";"PSDB / DEM / SD / PHS";"N";1398;0;1398;5215;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";293;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000003082;"JUNTOS PELO FUTURO DE RIBEIRÃO";"PSDB / DEM / SD / PHS";"N";27;0;27;310;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70939";"SÃO JOSÉ DO BARREIRO";70939;"SÃO JOSÉ DO BARREIRO";18;11;"Prefeito";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003130;"JUNTOS SOMOS MAIS SÃO JOSE DO BARREIRO";"PSB / PP / PSDB / PRB / PSC / PHS / PT do B";"N";0;0;0;1284;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64777";"GUARULHOS";64777;"GUARULHOS";185;13;"Vereador";"Partido isolado";11;"PP";"Partido Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000001724;"PARTIDO ISOLADO";"PP";"N";142;0;142;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64777";"GUARULHOS";64777;"GUARULHOS";393;13;"Vereador";"Partido isolado";11;"PP";"Partido Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000001724;"PARTIDO ISOLADO";"PP";"N";120;0;120;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62057";"BARRA BONITA";62057;"BARRA BONITA";200;11;"Prefeito";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";250000003120;"PARTIDO ISOLADO";"PT";"N";0;0;0;366;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63959";"ECHAPORÃ";63959;"ECHAPORÃ";290;11;"Prefeito";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004783;"PARTIDO ISOLADO";"PTB";"N";0;0;0;488;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71510";"SUZANO";71510;"SUZANO";181;13;"Vereador";"Partido isolado";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000006201;"PARTIDO ISOLADO";"PMDB";"N";121;0;121;3620;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66370";"LENÇÓIS PAULISTA";66370;"LENÇÓIS PAULISTA";161;13;"Vereador";"Partido isolado";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000000494;"PARTIDO ISOLADO";"PEN";"N";79;0;79;603;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64270";"FRANCISCO MORATO";64270;"FRANCISCO MORATO";367;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000001144;"COLIGAÇÃO MORATO SEGUINDO EM FRENTE";"PSD / PV / DEM / PTB / PSB / PHS";"N";81;0;81;2023;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68993";"POLONI";68993;"POLONI";77;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000001911;"POLONI NO RUMO CERTO";"PPS / DEM / PTN / PSD";"N";7;0;7;319;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61638";"ARARAQUARA";61638;"ARARAQUARA";385;13;"Vereador";"Coligação";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001965;"REDE REPUBLICANA TRABALHISTA";"PRB / REDE / PRTB / PTC";"N";5;0;5;14;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62022";"LOURDES";62022;"LOURDES";214;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002163;"LOURDES NÃO PODE PARAR, O PROGRESSO CONTINUA";"PSDB / PMDB / PSD / SD";"N";35;0;35;737;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61417";"ANDRADINA";61417;"ANDRADINA";9;13;"Vereador";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002459;"PSDB/PRB/PP";"PRB / PSDB / PP";"N";55;0;55;2330;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62030";"BARIRI";62030;"BARIRI";19;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002477;"Existe um Novo Caminho";"PSD / PROS / SD / PRB";"N";10;0;10;199;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61247";"PEDRINHAS PAULISTA";61247;"PEDRINHAS PAULISTA";363;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002778;" TRABALHO, IGUALDADE E RESPEITO É NOSSO COMPROMISSO COM VOCÊ";"PRB / PTB / PMDB / PR / PSB / PEN / PSD";"N";41;0;41;422;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69671";"RIBEIRÃO PIRES";69671;"RIBEIRÃO PIRES";183;11;"Prefeito";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";250000003721;"PARTIDO ISOLADO";"PSL";"N";0;0;0;643;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63614";"COTIA";63614;"COTIA";227;11;"Prefeito";"Partido isolado";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000005815;"PARTIDO ISOLADO";"PMN";"N";0;0;0;1885;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70998";"SÃO JOSÉ DOS CAMPOS";70998;"SÃO JOSÉ DOS CAMPOS";127;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000000885;"PARTIDO ISOLADO";"PTB";"N";97;0;97;5257;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61794";"ASSIS";61794;"ASSIS";290;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000003092;"AGORA, SIM";"PTN / PHS / DEM";"N";21;0;21;648;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66052";"JARINU";66052;"JARINU";16;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003665;"PTB - PMDB - PSB";"PTB / PMDB / PSB";"N";20;0;20;275;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63134";"CARAPICUÍBA";63134;"CARAPICUÍBA";388;13;"Vereador";"Coligação";65;"PC do B";"Partido Comunista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";250000004097;"Renovar para Carapicuíba melhorar";"PMB / PC do B";"N";70;0;70;2701;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71218";"SÃO VICENTE";71218;"SÃO VICENTE";177;11;"Prefeito";"Coligação";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";250000004117;"São Vicente: cidade para todos nós";"PSOL / REDE";"N";0;0;0;18402;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71218";"SÃO VICENTE";71218;"SÃO VICENTE";340;11;"Prefeito";"Coligação";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";250000004117;"São Vicente: cidade para todos nós";"PSOL / REDE";"N";0;0;0;30239;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61727";"HORTOLÂNDIA";61727;"HORTOLÂNDIA";361;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000004343;"Hortolândia da Mudança";"PMDB / PDT / PTB";"N";2748;0;2748;10530;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70831";"SÃO JOÃO DA BOA VISTA";70831;"SÃO JOÃO DA BOA VISTA";122;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000004440;"PMDB / PRB";"PMDB / PRB";"N";671;0;671;4495;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66192";"JUNDIAÍ";66192;"JUNDIAÍ";281;13;"Vereador";"Coligação";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000005054;"JUNDIAI: QUEM AMA CUIDA";"PPS / PEN";"N";14;0;14;398;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62790";"CAIABU";62790;"CAIABU";167;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005108;"PMDB,PV,PTB,PSD.";"PMDB / PV / PTB / PSD";"N";6;0;6;219;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65730";"ITIRAPINA";65730;"ITIRAPINA";245;13;"Vereador";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";250000002615;"UNIÃO E TRABALHO";"PSB / PSC / PSD";"N";4;0;4;234;0;0;0;0
