"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62294";"BIRIGUI";"62294";"BIRIGUI";-3;13;"Vereador";50483;0;0;0;0;44769;0;5714;"N";0;0;0;37194;458;0;0;0;0;0;0;0;0;3806;0;3311;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62294";"BIRIGUI";"62294";"BIRIGUI";-3;11;"Prefeito";50483;0;0;0;0;44769;0;5714;"N";0;0;0;39164;0;0;0;0;0;0;0;0;0;1391;0;4214;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62308";"GAVIAO PEIXOTO";"62308";"GAVIAO PEIXOTO";-3;11;"Prefeito";2355;0;0;0;0;2070;0;285;"N";0;0;0;1888;0;0;0;0;0;0;0;0;0;76;0;106;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62308";"GAVIAO PEIXOTO";"62308";"GAVIAO PEIXOTO";-3;13;"Vereador";2355;0;0;0;0;2070;0;285;"N";0;0;0;1726;7;0;0;0;0;0;0;0;0;254;0;83;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62316";"BIRITIBA MIRIM";"62316";"BIRITIBA MIRIM";-3;13;"Vereador";14148;0;0;0;0;12059;0;2089;"N";0;0;0;9334;269;0;0;0;0;0;0;0;0;1632;0;824;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62316";"BIRITIBA MIRIM";"62316";"BIRITIBA MIRIM";-3;11;"Prefeito";14148;0;0;0;0;12059;0;2089;"N";0;0;0;10646;0;0;0;0;0;0;0;0;0;494;0;919;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62324";"JUMIRIM";"62324";"JUMIRIM";-3;13;"Vereador";1151;0;0;0;0;1023;0;128;"N";0;0;0;895;8;0;0;0;0;0;0;0;0;67;0;53;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62324";"JUMIRIM";"62324";"JUMIRIM";-3;11;"Prefeito";1151;0;0;0;0;1023;0;128;"N";0;0;0;698;0;0;0;0;0;0;0;0;0;244;0;81;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62332";"BOA ESPERANCA DO SUL";"62332";"BOA ESPERANCA DO SUL";-3;11;"Prefeito";7586;0;0;0;0;6442;0;1144;"N";0;0;0;5914;0;0;0;0;0;0;0;0;0;120;0;408;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62332";"BOA ESPERANCA DO SUL";"62332";"BOA ESPERANCA DO SUL";-3;13;"Vereador";7586;0;0;0;0;6442;0;1144;"N";0;0;0;5450;28;0;0;0;0;0;0;0;0;657;0;307;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62340";"NANTES";"62340";"NANTES";-3;13;"Vereador";1435;0;0;0;0;1139;0;296;"N";0;0;0;999;12;0;0;0;0;0;0;0;0;96;0;32;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62340";"NANTES";"62340";"NANTES";-3;11;"Prefeito";1435;0;0;0;0;1139;0;296;"N";0;0;0;1108;0;0;0;0;0;0;0;0;0;13;0;18;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62359";"BOCAINA";"62359";"BOCAINA";-3;13;"Vereador";5774;0;0;0;0;5058;0;716;"N";0;0;0;4500;11;0;0;0;0;0;0;0;0;398;0;149;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62359";"BOCAINA";"62359";"BOCAINA";-3;11;"Prefeito";5774;0;0;0;0;5058;0;716;"N";0;0;0;4814;0;0;0;0;0;0;0;0;0;62;0;182;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62367";"NOVA CASTILHO";"62367";"NOVA CASTILHO";-3;11;"Prefeito";1019;0;0;0;0;944;0;75;"N";0;0;0;935;0;0;0;0;0;0;0;0;0;1;0;8;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62367";"NOVA CASTILHO";"62367";"NOVA CASTILHO";-3;13;"Vereador";1019;0;0;0;0;944;0;75;"N";0;0;0;912;0;0;0;0;0;0;0;0;0;20;0;12;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62375";"BOFETE";"62375";"BOFETE";-3;13;"Vereador";5289;0;0;0;0;4497;0;792;"N";0;0;0;3904;10;0;0;0;0;0;0;0;0;378;0;205;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62375";"BOFETE";"62375";"BOFETE";-3;11;"Prefeito";5289;0;0;0;0;4497;0;792;"N";0;0;0;4303;0;0;0;0;0;0;0;0;0;49;0;145;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62383";"OUROESTE";"62383";"OUROESTE";-3;13;"Vereador";4688;0;0;0;0;4184;0;504;"N";0;0;0;3825;6;0;0;0;0;0;0;0;0;246;0;107;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62383";"OUROESTE";"62383";"OUROESTE";-3;11;"Prefeito";4688;0;0;0;0;4184;0;504;"N";0;0;0;4079;0;0;0;0;0;0;0;0;0;44;0;61;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62391";"BOITUVA";"62391";"BOITUVA";-3;11;"Prefeito";19006;0;0;0;0;16584;0;2422;"N";0;0;0;13716;0;0;0;0;0;0;0;0;0;822;0;2046;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62391";"BOITUVA";"62391";"BOITUVA";-3;13;"Vereador";19006;0;0;0;0;16584;0;2422;"N";0;0;0;12473;116;0;0;0;0;0;0;0;0;2328;0;1667;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62405";"PAULISTANIA";"62405";"PAULISTANIA";-3;13;"Vereador";1211;0;0;0;0;1061;0;150;"N";0;0;0;885;3;0;0;0;0;0;0;0;0;125;0;48;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62405";"PAULISTANIA";"62405";"PAULISTANIA";-3;11;"Prefeito";1211;0;0;0;0;1061;0;150;"N";0;0;0;857;0;0;0;0;0;0;0;0;0;139;0;65;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62413";"BOM JESUS DOS PERDOES";"62413";"BOM JESUS DOS PERDOES";-3;13;"Vereador";8457;0;0;0;0;7067;0;1390;"N";0;0;0;5708;81;0;0;0;0;0;0;0;0;922;0;356;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62413";"BOM JESUS DOS PERDOES";"62413";"BOM JESUS DOS PERDOES";-3;11;"Prefeito";8457;0;0;0;0;7067;0;1390;"N";0;0;0;6466;0;0;0;0;0;0;0;0;0;171;0;430;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62421";"RIBEIRAO DOS INDIOS";"62421";"RIBEIRAO DOS INDIOS";-3;11;"Prefeito";1592;0;0;0;0;1397;0;195;"N";0;0;0;974;0;0;0;0;0;0;0;0;0;323;0;100;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62421";"RIBEIRAO DOS INDIOS";"62421";"RIBEIRAO DOS INDIOS";-3;13;"Vereador";1592;0;0;0;0;1397;0;195;"N";0;0;0;1211;4;0;0;0;0;0;0;0;0;133;0;49;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62430";"BORA";"62430";"BORA";-3;13;"Vereador";1138;0;0;0;0;985;0;153;"N";0;0;0;863;1;0;0;0;0;0;0;0;0;86;0;35;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62430";"BORA";"62430";"BORA";-3;11;"Prefeito";1138;0;0;0;0;985;0;153;"N";0;0;0;847;0;0;0;0;0;0;0;0;0;120;0;18;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62448";"TRABIJU";"62448";"TRABIJU";-3;13;"Vereador";1056;0;0;0;0;913;0;143;"N";0;0;0;829;3;0;0;0;0;0;0;0;0;53;0;28;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62448";"TRABIJU";"62448";"TRABIJU";-3;11;"Prefeito";1056;0;0;0;0;913;0;143;"N";0;0;0;870;0;0;0;0;0;0;0;0;0;22;0;21;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62456";"BORACEIA";"62456";"BORACEIA";-3;11;"Prefeito";3142;0;0;0;0;2834;0;308;"N";0;0;0;2651;0;0;0;0;0;0;0;0;0;87;0;96;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62456";"BORACEIA";"62456";"BORACEIA";-3;13;"Vereador";3142;0;0;0;0;2834;0;308;"N";0;0;0;2507;4;0;0;0;0;0;0;0;0;230;0;93;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62472";"BORBOREMA";"62472";"BORBOREMA";-3;13;"Vereador";8864;0;0;0;0;7855;0;1009;"N";0;0;0;7031;21;0;0;0;0;0;0;0;0;522;0;281;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62472";"BORBOREMA";"62472";"BORBOREMA";-3;11;"Prefeito";8864;0;0;0;0;7855;0;1009;"N";0;0;0;7525;0;0;0;0;0;0;0;0;0;112;0;218;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62499";"BOTUCATU";"62499";"BOTUCATU";-3;13;"Vereador";61753;0;0;0;0;53213;0;8540;"N";0;0;0;40642;1219;0;0;0;0;0;0;0;0;5898;0;5454;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62499";"BOTUCATU";"62499";"BOTUCATU";-3;11;"Prefeito";61753;0;0;0;0;53213;0;8540;"N";0;0;0;45116;0;0;0;0;0;0;0;0;0;1486;0;6611;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62510";"BRAGANCA PAULISTA";"62510";"BRAGANCA PAULISTA";-3;11;"Prefeito";69352;0;0;0;0;60380;0;8972;"N";0;0;0;53336;0;0;0;0;0;0;0;0;0;1676;0;5368;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62510";"BRAGANCA PAULISTA";"62510";"BRAGANCA PAULISTA";-3;13;"Vereador";69352;0;0;0;0;60380;0;8972;"N";0;0;0;43391;837;0;0;0;0;0;0;0;0;7545;0;4426;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62553";"BRAUNA";"62553";"BRAUNA";-3;13;"Vereador";3681;0;0;0;0;3233;0;448;"N";0;0;0;2837;15;0;0;0;0;0;0;0;0;238;0;143;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62553";"BRAUNA";"62553";"BRAUNA";-3;11;"Prefeito";3681;0;0;0;0;3233;0;448;"N";0;0;0;3107;0;0;0;0;0;0;0;0;0;26;0;100;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62570";"BRODOSQUI";"62570";"BRODOSQUI";-3;13;"Vereador";10543;0;0;0;0;9443;0;1100;"N";0;0;0;8302;25;0;0;0;0;0;0;0;0;768;0;348;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62570";"BRODOSQUI";"62570";"BRODOSQUI";-3;11;"Prefeito";10543;0;0;0;0;9443;0;1100;"N";0;0;0;8958;0;0;0;0;0;0;0;0;0;165;0;320;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62596";"BROTAS";"62596";"BROTAS";-3;11;"Prefeito";10840;0;0;0;0;9400;0;1440;"N";0;0;0;8465;0;0;0;0;0;0;0;0;0;271;0;664;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62596";"BROTAS";"62596";"BROTAS";-3;13;"Vereador";10840;0;0;0;0;9400;0;1440;"N";0;0;0;7858;77;0;0;0;0;0;0;0;0;933;0;532;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62618";"BURI";"62618";"BURI";-3;13;"Vereador";9454;0;0;0;0;8038;0;1416;"N";0;0;0;6954;48;0;0;0;0;0;0;0;0;746;0;290;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62618";"BURI";"62618";"BURI";-3;11;"Prefeito";9454;0;0;0;0;8038;0;1416;"N";0;0;0;7730;0;0;0;0;0;0;0;0;0;86;0;222;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62634";"BURITAMA";"62634";"BURITAMA";-3;13;"Vereador";9313;0;0;0;0;8123;0;1190;"N";0;0;0;7223;37;0;0;0;0;0;0;0;0;594;0;269;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62634";"BURITAMA";"62634";"BURITAMA";-3;11;"Prefeito";9313;0;0;0;0;8123;0;1190;"N";0;0;0;7768;0;0;0;0;0;0;0;0;0;88;0;267;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62650";"BURITIZAL";"62650";"BURITIZAL";-3;11;"Prefeito";2760;0;0;0;0;2533;0;227;"N";0;0;0;2487;0;0;0;0;0;0;0;0;0;16;0;30;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62650";"BURITIZAL";"62650";"BURITIZAL";-3;13;"Vereador";2760;0;0;0;0;2533;0;227;"N";0;0;0;2344;4;0;0;0;0;0;0;0;0;109;0;76;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62677";"CABRALIA PAULISTA";"62677";"CABRALIA PAULISTA";-3;13;"Vereador";3311;0;0;0;0;2800;0;511;"N";0;0;0;2409;5;0;0;0;0;0;0;0;0;263;0;123;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62677";"CABRALIA PAULISTA";"62677";"CABRALIA PAULISTA";-3;11;"Prefeito";3311;0;0;0;0;2800;0;511;"N";0;0;0;2618;0;0;0;0;0;0;0;0;0;64;0;118;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62693";"CABREUVA";"62693";"CABREUVA";-3;13;"Vereador";13731;0;0;0;0;11669;0;2062;"N";0;0;0;9767;60;0;0;0;0;0;0;0;0;1211;0;631;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62693";"CABREUVA";"62693";"CABREUVA";-3;11;"Prefeito";13731;0;0;0;0;11669;0;2062;"N";0;0;0;10475;0;0;0;0;0;0;0;0;0;400;0;794;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62715";"CACAPAVA";"62715";"CACAPAVA";-3;11;"Prefeito";45325;0;0;0;0;40459;0;4866;"N";0;0;0;35820;0;0;0;0;0;0;0;0;0;1233;0;3406;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62715";"CACAPAVA";"62715";"CACAPAVA";-3;13;"Vereador";45325;0;0;0;0;40459;0;4866;"N";0;0;0;32611;764;0;0;0;0;0;0;0;0;4299;0;2785;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62731";"CACHOEIRA PAULISTA";"62731";"CACHOEIRA PAULISTA";-3;13;"Vereador";17207;0;0;0;0;15093;0;2114;"N";0;0;0;13150;177;0;0;0;0;0;0;0;0;1217;0;549;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62731";"CACHOEIRA PAULISTA";"62731";"CACHOEIRA PAULISTA";-3;11;"Prefeito";17207;0;0;0;0;15093;0;2114;"N";0;0;0;13924;0;0;0;0;0;0;0;0;0;371;0;798;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62758";"CACONDE";"62758";"CACONDE";-3;13;"Vereador";11140;0;0;0;0;9491;0;1649;"N";0;0;0;7707;63;0;0;0;0;0;0;0;0;1258;0;463;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62758";"CACONDE";"62758";"CACONDE";-3;11;"Prefeito";11140;0;0;0;0;9491;0;1649;"N";0;0;0;8638;0;0;0;0;0;0;0;0;0;194;0;659;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62774";"CAFELANDIA";"62774";"CAFELANDIA";-3;11;"Prefeito";10532;0;0;0;0;8813;0;1719;"N";0;0;0;8068;0;0;0;0;0;0;0;0;0;222;0;523;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62774";"CAFELANDIA";"62774";"CAFELANDIA";-3;13;"Vereador";10532;0;0;0;0;8813;0;1719;"N";0;0;0;7408;66;0;0;0;0;0;0;0;0;916;0;423;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62790";"CAIABU";"62790";"CAIABU";-3;13;"Vereador";3272;0;0;0;0;2852;0;420;"N";0;0;0;2495;0;0;0;0;0;0;0;0;0;265;0;92;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62790";"CAIABU";"62790";"CAIABU";-3;11;"Prefeito";3272;0;0;0;0;2852;0;420;"N";0;0;0;2778;0;0;0;0;0;0;0;0;0;18;0;56;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62812";"CAIEIRAS";"62812";"CAIEIRAS";-3;13;"Vereador";30918;0;0;0;0;27487;0;3431;"N";0;0;0;21502;641;0;0;0;0;0;0;0;0;3279;0;2065;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62812";"CAIEIRAS";"62812";"CAIEIRAS";-3;11;"Prefeito";30918;0;0;0;0;27487;0;3431;"N";0;0;0;24726;0;0;0;0;0;0;0;0;0;511;0;2250;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62839";"CAIUA";"62839";"CAIUA";-3;11;"Prefeito";3325;0;0;0;0;2783;0;542;"N";0;0;0;2603;0;0;0;0;0;0;0;0;0;97;0;83;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62839";"CAIUA";"62839";"CAIUA";-3;13;"Vereador";3325;0;0;0;0;2783;0;542;"N";0;0;0;2348;5;0;0;0;0;0;0;0;0;328;0;102;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62855";"CAJAMAR";"62855";"CAJAMAR";-3;13;"Vereador";34288;0;0;0;0;28797;0;5491;"N";0;0;0;24006;283;0;0;0;0;0;0;0;0;2849;0;1659;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62855";"CAJAMAR";"62855";"CAJAMAR";-3;11;"Prefeito";34288;0;0;0;0;28797;0;5491;"N";0;0;0;25972;0;0;0;0;0;0;0;0;0;955;0;1870;0;0;"15:16:04";"27/10/2005"
"12/02/2026";"18:27:56";1996;2;"Eleição Ordinária";1;1996001;"Eleições Municipais 1996";"03/10/1996";"M";"SP";"62871";"CAJOBI";"62871";"CAJOBI";-3;13;"Vereador";6641;0;0;0;0;6044;0;597;"N";0;0;0;5468;30;0;0;0;0;0;0;0;0;370;0;176;0;0;"15:16:04";"27/10/2005"
